user_id,reading_session,article_id,max_offset,min_offset,offset_difference,relative_time
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,146,0,-146,0
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,423,1,422,1
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,576,438,138,2
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,1317,578,739,3
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,1516,1337,179,4
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,1603,1520,83,5
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,1653,1614,39,6
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,1712,1654,58,7
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,1798,1725,73,8
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,1800,1800,0,9
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,1833,1805,28,10
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,1894,1841,53,11
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,2023,1902,121,12
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,2075,2029,46,13
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,2892,2083,809,14
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,3681,2919,762,15
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,4027,3700,327,16
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,4442,4041,401,17
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,4414,4375,39,21
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,4466,4421,45,22
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,4773,4470,303,23
379,ca0ccb3f-a820-44dc-bde0-da8205f4c21d,41775968,4713,0,-4713,47
380,a0228453-00e6-4ea8-b7f6-abcf15487c37,42721417,833,20,813,0
380,a0228453-00e6-4ea8-b7f6-abcf15487c37,42721417,2385,859,1526,1
380,a0228453-00e6-4ea8-b7f6-abcf15487c37,42721417,2405,0,-2405,2
380,a0228453-00e6-4ea8-b7f6-abcf15487c37,42713108,1128,10,1118,0
380,a0228453-00e6-4ea8-b7f6-abcf15487c37,42713108,3286,1172,2114,1
380,a0228453-00e6-4ea8-b7f6-abcf15487c37,42713108,3409,3300,109,2
380,6313adb4-7db3-48b6-92d3-e5235a610288,42721417,438,5,433,0
380,6313adb4-7db3-48b6-92d3-e5235a610288,42721417,2160,496,1664,1
380,6313adb4-7db3-48b6-92d3-e5235a610288,42721417,3112,769,-2343,2
380,6313adb4-7db3-48b6-92d3-e5235a610288,42721417,594,0,-594,3
380,6313adb4-7db3-48b6-92d3-e5235a610288,42721417,1576,48,1528,5
380,6313adb4-7db3-48b6-92d3-e5235a610288,42721417,662,243,-419,6
380,30d3b109-cf78-46e7-9b95-731a6f252071,42715147,2071,63,2008,0
380,30d3b109-cf78-46e7-9b95-731a6f252071,42715147,2153,0,-2153,1
380,f7d4b81d-7395-4da1-8240-264859063811,42724380,172,22,150,0
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42731505,1223,40,1183,0
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42731505,1549,1273,276,5
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42731505,1531,107,-1424,9
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42731505,49,0,-49,10
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,598,5,593,0
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,1015,602,413,1
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,1620,1018,602,2
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,2296,1621,675,3
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,2976,2325,651,4
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,3523,2983,540,5
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42723401,362,7,355,0
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42732304,350,41,309,0
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42730396,265,22,243,0
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42730396,834,274,560,1
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42730396,1160,842,318,2
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42730396,1162,1162,0,3
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42721115,434,45,389,0
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42721115,1945,446,1499,1
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42721115,2626,1975,651,2
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42721115,3322,2631,691,3
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42721115,4151,3325,826,4
381,6ba8724d-0e19-4066-a339-ba906358013f,42723401,556,21,535,0
381,6ba8724d-0e19-4066-a339-ba906358013f,42723401,995,569,426,1
381,6ba8724d-0e19-4066-a339-ba906358013f,42723401,1668,1039,629,2
381,6ba8724d-0e19-4066-a339-ba906358013f,42723401,1782,1685,97,3
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,121,7,114,0
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,532,122,410,1
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,763,543,220,2
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,1005,790,215,3
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,1061,1032,29,4
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,1048,0,-1048,5
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,555,6,549,6
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,1061,610,451,7
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,1025,117,-908,8
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,115,112,-3,9
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,246,2,244,0
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,249,248,1,1
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,495,260,235,2
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,472,189,-283,4
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,176,61,-115,5
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,45,0,-45,6
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,744,47,697,19
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,812,762,50,20
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42733993,98,1,97,0
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741465,386,0,-386,0
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741465,1252,317,935,1
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741465,517,0,-517,2
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741049,1388,20,1368,0
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741049,1961,1412,549,1
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741049,1885,989,-896,2
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741049,945,0,-945,3
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42763760,308,8,300,0
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42763760,3153,360,2793,1
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42763760,3142,1977,-1165,2
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42763760,1888,0,-1888,3
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42764304,486,54,432,0
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42764304,1218,426,792,1
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,1178,20,1158,0
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,3310,1187,2123,1
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,6433,3332,3101,2
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,7014,6168,-846,3
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,6155,6059,-96,4
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,6035,599,-5436,5
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,518,0,-518,6
380,e4b28ee7-3119-4782-be77-a80832bff04d,42766623,2221,7,2214,0
381,27b2d758-7e04-4320-b2c0-b7a1abe54d07,42766623,3646,29,3617,0
381,27b2d758-7e04-4320-b2c0-b7a1abe54d07,42766623,5175,3731,1444,1
381,27b2d758-7e04-4320-b2c0-b7a1abe54d07,42766623,6303,5188,1115,2
381,18f1c6a6-90fc-441d-8c18-edc643af9a28,42767657,1203,22,1181,0
381,18f1c6a6-90fc-441d-8c18-edc643af9a28,42767657,859,0,-859,1
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,156,4,152,0
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,270,158,112,1
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,322,271,51,2
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,338,324,14,3
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,431,339,92,7
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,436,433,3,8
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,504,438,66,20
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,614,506,108,21
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,744,617,127,22
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,753,0,-753,23
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1174,36,1138,24
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1392,1195,197,25
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2242,1418,824,26
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,3637,2258,1379,27
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,3631,2975,-656,30
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2918,2002,-916,31
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1974,1716,-258,32
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1722,1563,159,33
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1738,1723,15,34
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1774,1740,34,35
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1789,1775,14,36
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1802,1791,11,37
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1833,1804,29,38
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1845,1834,11,39
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1903,1846,57,40
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1946,1904,42,41
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,1987,1947,40,42
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2020,1988,32,43
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2044,2021,23,44
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2080,2045,35,45
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2133,2081,52,46
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2140,2134,6,47
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2210,2142,68,48
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2289,2212,77,49
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2400,2290,110,50
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2510,2403,107,52
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2585,2511,74,53
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2684,2587,97,54
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2731,2690,41,55
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2783,2734,49,56
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,2868,2784,84,57
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,3192,2873,319,58
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,3269,3195,74,59
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,3323,3271,52,60
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,3354,3324,30,61
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,3380,3355,25,62
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,3384,3382,2,63
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,3507,3383,124,68
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,3637,3508,129,69
385,44abeeef-74e6-4df5-9182-1e55fada70a9,42782785,1121,7,1114,0
385,44abeeef-74e6-4df5-9182-1e55fada70a9,42782785,1244,1141,103,1
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,730,57,673,0
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,1185,981,204,8
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,1897,1213,684,15
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,2119,1917,202,21
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,2763,2141,622,28
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,3171,2799,372,33
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,3195,3183,12,34
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,3809,3227,582,41
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,3947,3825,122,53
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,3901,3706,-195,59
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,4002,3708,294,60
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,3682,3557,-125,61
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,3867,3587,280,63
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,3875,3869,6,64
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,4043,3906,137,74
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,4105,4049,56,75
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,4220,4124,-96,76
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,4362,4192,170,109
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,211,5,206,0
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,481,214,267,1
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,880,490,390,2
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,1134,881,253,3
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,1644,1141,503,4
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,4021,1663,2358,5
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,7564,4068,3496,6
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,9910,7642,2268,7
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,9884,9543,-341,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,226,1,225,0
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,440,247,193,1
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,679,447,232,2
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,720,680,40,3
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,745,690,-55,4
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,920,691,229,5
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,998,926,72,6
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1055,1000,55,7
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1045,967,-78,8
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,965,885,-80,9
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1063,900,163,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1150,1064,86,11
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1267,1152,115,12
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1337,1275,62,13
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1373,1312,-61,14
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1398,1314,84,15
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1412,1289,-123,16
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1324,1271,53,17
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1399,1288,-111,18
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1284,1173,-111,19
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1436,1209,227,20
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1639,1438,201,21
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1973,1649,324,23
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,2483,1986,497,24
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,2570,2486,84,25
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,2740,2572,168,26
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,2770,2634,-136,27
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,3147,2649,498,28
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,3205,3040,-165,29
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,3029,2866,-163,30
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,2958,2868,90,31
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,3022,2958,64,32
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,3162,3025,137,33
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,3409,3166,243,34
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,3737,3412,325,35
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,4025,3760,265,36
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,4546,4033,513,37
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,4986,4565,421,38
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,5128,4997,131,39
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,5311,5132,179,40
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,5388,5315,73,41
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,5847,5390,457,42
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,6094,5851,243,43
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,6643,6110,533,44
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,7246,6644,602,45
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,7288,7248,40,46
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,7275,7139,-136,49
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,0,0,0,56
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,124,6,118,60
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,144,31,-113,61
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,161,132,29,62
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,128,0,-128,64
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,103,6,97,65
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,101,0,-101,66
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,21,3,18,67
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,124,24,100,68
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,137,0,-137,69
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,237,93,144,70
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,933,254,679,71
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1298,960,338,72
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,1244,0,-1244,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,142,2,140,0
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,376,145,231,1
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,534,379,155,2
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,682,539,143,3
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,784,687,97,4
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,818,788,30,5
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,874,820,54,6
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,958,878,80,7
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,908,667,-241,8
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,910,668,242,9
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,949,911,38,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1091,951,140,11
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1117,1100,17,12
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1214,1122,92,13
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1338,1217,121,15
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1294,1201,-93,16
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1251,1214,37,17
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1304,1253,51,18
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1447,1306,141,19
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1566,1454,112,20
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1579,1568,11,21
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1649,1584,65,22
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1685,1651,34,23
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1704,1686,18,24
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1717,1706,11,25
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1820,1719,101,26
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,2152,1823,329,58
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,2687,2153,534,59
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,3769,2692,1077,60
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4020,3792,228,61
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4172,3953,-219,62
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4048,3956,92,64
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4047,3924,-123,65
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4195,3958,237,66
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4746,4212,534,67
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4739,4616,-123,68
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4608,4169,-439,69
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4165,3026,-1139,70
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,2970,925,-2045,71
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,901,0,-901,72
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,726,5,721,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,996,737,259,74
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1470,1004,466,75
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1490,872,-618,76
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,864,0,-864,77
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,428,19,409,88
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,404,2,-402,89
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,979,42,937,95
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,2683,1024,1659,96
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,2908,1160,-1748,97
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1124,497,-627,98
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,476,0,-476,99
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,511,2,509,111
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,2700,539,2161,112
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4301,2744,1557,113
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4746,4319,427,114
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4729,4560,-169,116
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4746,4563,183,117
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4742,4149,-593,118
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,4143,1118,-3025,119
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,1092,0,-1092,120
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,499,21,478,0
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,1595,571,1024,1
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,1015,554,-461,2
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,667,549,118,3
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,665,523,-142,4
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,522,74,-448,5
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,66,0,-66,6
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,407,3,404,7
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,802,418,384,8
