user_id,reading_session,article_id,scroll_range,max_offset,ratio,displayedWords,reading_duration,numberOfWords,numOfScroll,freScroll,reading_speed
NULL,74d8b214-8171-4fe5-9e50-1fe22b104e0e,NULL,NULL,NULL,NULL,NULL,28,1,NULL,NULL,NULL
NULL,74d8b214-8171-4fe5-9e50-1fe22b104e0e,NULL,NULL,NULL,NULL,NULL,49,0,NULL,NULL,NULL
NULL,6d718797-946c-441b-9506-e8df6e7bdf59,NULL,NULL,NULL,NULL,NULL,1039,1,NULL,NULL,NULL
NULL,74d8b214-8171-4fe5-9e50-1fe22b104e0e,NULL,NULL,NULL,NULL,NULL,35,1,NULL,NULL,NULL
NULL,74d8b214-8171-4fe5-9e50-1fe22b104e0e,NULL,NULL,NULL,NULL,NULL,138,0,NULL,NULL,NULL
NULL,77e21bc6-432e-4d23-b547-565056229f23,NULL,NULL,NULL,NULL,NULL,12,0,NULL,NULL,NULL
NULL,77e21bc6-432e-4d23-b547-565056229f23,NULL,NULL,NULL,NULL,NULL,40,0,NULL,NULL,NULL
NULL,77e21bc6-432e-4d23-b547-565056229f23,NULL,NULL,NULL,NULL,NULL,130,0,NULL,NULL,NULL
NULL,15e7f825-cf4e-4450-9e77-e60e8a25acc4,NULL,NULL,NULL,NULL,NULL,336,1,NULL,NULL,NULL
NULL,15e7f825-cf4e-4450-9e77-e60e8a25acc4,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL
NULL,efa391ac-25c9-4e33-9be2-fbbee82586da,NULL,NULL,NULL,NULL,NULL,80,0,NULL,NULL,NULL
NULL,efa391ac-25c9-4e33-9be2-fbbee82586da,NULL,NULL,NULL,NULL,NULL,63,0,NULL,NULL,NULL
NULL,1da95fe5-ea73-4c46-a88c-914c62dcf99a,NULL,NULL,NULL,NULL,NULL,37,0,NULL,NULL,NULL
NULL,1da95fe5-ea73-4c46-a88c-914c62dcf99a,NULL,NULL,NULL,NULL,NULL,34,1,NULL,NULL,NULL
NULL,cb0e26ea-adcf-4d5c-bb14-c56127b8b814,NULL,NULL,NULL,NULL,NULL,110,1,NULL,NULL,NULL
NULL,e9e69204-65e1-489b-b1f1-dd0d65906a2b,NULL,NULL,NULL,NULL,NULL,23,0,NULL,NULL,NULL
NULL,e9e69204-65e1-489b-b1f1-dd0d65906a2b,NULL,NULL,NULL,NULL,NULL,15,1,NULL,NULL,NULL
NULL,1897b832-cbae-4f4a-839a-3ffc98dc777a,NULL,NULL,NULL,NULL,NULL,127,1,NULL,NULL,NULL
NULL,1897b832-cbae-4f4a-839a-3ffc98dc777a,NULL,NULL,NULL,NULL,NULL,314,1,NULL,NULL,NULL
NULL,df5f801f-b41f-4e0d-925f-75a2f06f54c7,NULL,NULL,NULL,NULL,NULL,30,0,NULL,NULL,NULL
NULL,df5f801f-b41f-4e0d-925f-75a2f06f54c7,NULL,NULL,NULL,NULL,NULL,11,1,NULL,NULL,NULL
NULL,f66a169b-fb3d-4425-955c-e3217a342e52,NULL,NULL,NULL,NULL,NULL,58,0,NULL,NULL,NULL
NULL,f66a169b-fb3d-4425-955c-e3217a342e52,NULL,NULL,NULL,NULL,NULL,155,1,NULL,NULL,NULL
NULL,bd47082c-a42a-4424-b9ef-c96107eae829,NULL,NULL,NULL,NULL,NULL,152,1,NULL,NULL,NULL
NULL,92901685-0d35-4bb6-b377-b85337bf4057,NULL,NULL,NULL,NULL,NULL,10,0,NULL,NULL,NULL
NULL,49ba551f-115f-4a9a-a9c9-3f3ad1a477c0,NULL,NULL,NULL,NULL,NULL,105,1,NULL,NULL,NULL
NULL,5c941443-7cdd-4e96-bd73-11cf8e237c51,NULL,NULL,NULL,NULL,NULL,13,0,NULL,NULL,NULL
NULL,5c941443-7cdd-4e96-bd73-11cf8e237c51,NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL
NULL,5c941443-7cdd-4e96-bd73-11cf8e237c51,NULL,NULL,NULL,NULL,NULL,199,1,NULL,NULL,NULL
NULL,7496ab5f-0500-4d67-8b5a-4dd761d10820,NULL,NULL,NULL,NULL,NULL,86,0,NULL,NULL,NULL
NULL,7496ab5f-0500-4d67-8b5a-4dd761d10820,NULL,NULL,NULL,NULL,NULL,45,0,NULL,NULL,NULL
NULL,7496ab5f-0500-4d67-8b5a-4dd761d10820,NULL,NULL,NULL,NULL,NULL,192,0,NULL,NULL,NULL
NULL,bdd5123d-bbd4-4a67-8aaf-88f5d7858153,NULL,NULL,NULL,NULL,NULL,15,0,NULL,NULL,NULL
NULL,b72ab58b-14c3-4176-a9de-f9629110279c,NULL,NULL,NULL,NULL,NULL,239,1,NULL,NULL,NULL
NULL,c2cd2cf2-761b-4307-99b9-db3eb68ed540,NULL,NULL,NULL,NULL,NULL,94,0,NULL,NULL,NULL
NULL,c2cd2cf2-761b-4307-99b9-db3eb68ed540,NULL,NULL,NULL,NULL,NULL,56,0,NULL,NULL,NULL
NULL,a91ac7ef-5554-41ad-b189-ef7c5224ef2c,NULL,NULL,NULL,NULL,NULL,34,0,NULL,NULL,NULL
NULL,a91ac7ef-5554-41ad-b189-ef7c5224ef2c,NULL,NULL,NULL,NULL,NULL,40,0,NULL,NULL,NULL
NULL,ef0179c0-6745-4fe5-95e3-f519f9b97ba9,NULL,NULL,NULL,NULL,NULL,92,1,NULL,NULL,NULL
NULL,ef0179c0-6745-4fe5-95e3-f519f9b97ba9,NULL,NULL,NULL,NULL,NULL,280,1,NULL,NULL,NULL
NULL,ef0179c0-6745-4fe5-95e3-f519f9b97ba9,NULL,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL
NULL,ef0179c0-6745-4fe5-95e3-f519f9b97ba9,NULL,NULL,NULL,NULL,NULL,188,0,NULL,NULL,NULL
NULL,f3ee2feb-3fa9-4658-8d2b-b4cf544e7f0d,NULL,NULL,NULL,NULL,NULL,228,1,NULL,NULL,NULL
NULL,70354156-452d-4430-b186-c83bc6dc0804,NULL,NULL,NULL,NULL,NULL,88,0,NULL,NULL,NULL
NULL,70354156-452d-4430-b186-c83bc6dc0804,NULL,NULL,NULL,NULL,NULL,26,0,NULL,NULL,NULL
NULL,70354156-452d-4430-b186-c83bc6dc0804,NULL,NULL,NULL,NULL,NULL,13,0,NULL,NULL,NULL
NULL,b92a2acd-7533-4ed8-9d2e-a357965821bf,NULL,NULL,NULL,NULL,NULL,71,0,NULL,NULL,NULL
NULL,c896b1ee-2abe-4516-b84b-09d7ec3e8f7c,NULL,NULL,NULL,NULL,NULL,2820,0,NULL,NULL,NULL
NULL,6711aa75-7a91-4057-a3c6-be959d2e5c50,NULL,NULL,NULL,NULL,NULL,93,0,NULL,NULL,NULL
NULL,6711aa75-7a91-4057-a3c6-be959d2e5c50,NULL,NULL,NULL,NULL,NULL,28,0,NULL,NULL,NULL
NULL,6711aa75-7a91-4057-a3c6-be959d2e5c50,NULL,NULL,NULL,NULL,NULL,82,0,NULL,NULL,NULL
NULL,bb980bfc-bf4e-4f77-b925-adca032007cb,NULL,NULL,NULL,NULL,NULL,164,0,NULL,NULL,NULL
NULL,bb980bfc-bf4e-4f77-b925-adca032007cb,NULL,NULL,NULL,NULL,NULL,19,0,NULL,NULL,NULL
NULL,8385aded-4177-4466-81c0-6f859632671b,NULL,NULL,NULL,NULL,NULL,37,0,NULL,NULL,NULL
NULL,426939df-5dcf-4cfe-92c8-f41e1af78c5c,NULL,NULL,NULL,NULL,NULL,18,0,NULL,NULL,NULL
NULL,18878771-8dad-4b7e-8a90-1ddedce27963,NULL,NULL,NULL,NULL,NULL,24,0,NULL,NULL,NULL
NULL,18878771-8dad-4b7e-8a90-1ddedce27963,NULL,NULL,NULL,NULL,NULL,240,0,NULL,NULL,NULL
NULL,18878771-8dad-4b7e-8a90-1ddedce27963,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL
NULL,5beb7eb2-2344-4c16-b584-6148f7a6601b,NULL,NULL,NULL,NULL,NULL,204,1,NULL,NULL,NULL
NULL,5beb7eb2-2344-4c16-b584-6148f7a6601b,NULL,NULL,NULL,NULL,NULL,358,0,NULL,NULL,NULL
NULL,6ef9fed0-36f6-4c09-bb72-59edf924d73f,NULL,NULL,NULL,NULL,NULL,37,0,NULL,NULL,NULL
NULL,6ef9fed0-36f6-4c09-bb72-59edf924d73f,NULL,NULL,NULL,NULL,NULL,52,0,NULL,NULL,NULL
NULL,6ef9fed0-36f6-4c09-bb72-59edf924d73f,NULL,NULL,NULL,NULL,NULL,80,1,NULL,NULL,NULL
NULL,37c0e784-cc60-4c76-9ae3-954e376d1b81,NULL,NULL,NULL,NULL,NULL,94,1,NULL,NULL,NULL
NULL,37c0e784-cc60-4c76-9ae3-954e376d1b81,NULL,NULL,NULL,NULL,NULL,87,1,NULL,NULL,NULL
NULL,97493083-39da-4735-8272-5e09dfb40759,NULL,NULL,NULL,NULL,NULL,987,1,NULL,NULL,NULL
NULL,5d9b34db-9f23-4ea2-a19d-2e87e0e9d1c4,NULL,NULL,NULL,NULL,NULL,64,0,NULL,NULL,NULL
NULL,5d9b34db-9f23-4ea2-a19d-2e87e0e9d1c4,NULL,NULL,NULL,NULL,NULL,6,0,NULL,NULL,NULL
NULL,5d9b34db-9f23-4ea2-a19d-2e87e0e9d1c4,NULL,NULL,NULL,NULL,NULL,69,0,NULL,NULL,NULL
NULL,b91d6e42-480d-45ba-ab11-0f10bb00dca5,NULL,NULL,NULL,NULL,NULL,7,0,NULL,NULL,NULL
NULL,b91d6e42-480d-45ba-ab11-0f10bb00dca5,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL
NULL,b91d6e42-480d-45ba-ab11-0f10bb00dca5,NULL,NULL,NULL,NULL,NULL,6,0,NULL,NULL,NULL
NULL,b91d6e42-480d-45ba-ab11-0f10bb00dca5,NULL,NULL,NULL,NULL,NULL,99,1,NULL,NULL,NULL
NULL,b91d6e42-480d-45ba-ab11-0f10bb00dca5,NULL,NULL,NULL,NULL,NULL,625,0,NULL,NULL,NULL
NULL,b91d6e42-480d-45ba-ab11-0f10bb00dca5,NULL,NULL,NULL,NULL,NULL,31,0,NULL,NULL,NULL
NULL,1b138203-4be0-48b2-8c7d-5d3272d3a145,NULL,NULL,NULL,NULL,NULL,152,0,NULL,NULL,NULL
NULL,1b138203-4be0-48b2-8c7d-5d3272d3a145,NULL,NULL,NULL,NULL,NULL,297,0,NULL,NULL,NULL
NULL,490d4381-9c1a-4af4-8f9e-4941980d693b,NULL,NULL,NULL,NULL,NULL,221,1,NULL,NULL,NULL
NULL,589b370f-2efc-40b4-9dc2-aa1faacb51c5,NULL,NULL,NULL,NULL,NULL,51,0,NULL,NULL,NULL
NULL,589b370f-2efc-40b4-9dc2-aa1faacb51c5,NULL,NULL,NULL,NULL,NULL,87,1,NULL,NULL,NULL
NULL,0b83cd53-b870-4881-957b-4b5161587211,NULL,NULL,NULL,NULL,NULL,195,1,NULL,NULL,NULL
NULL,15451fbf-5579-4d7c-8956-46c97d4087e5,NULL,NULL,NULL,NULL,NULL,19,0,NULL,NULL,NULL
NULL,af81c047-a8fa-450d-9519-bd852433dedd,NULL,NULL,NULL,NULL,NULL,74,1450,NULL,NULL,NULL
NULL,af81c047-a8fa-450d-9519-bd852433dedd,NULL,NULL,NULL,NULL,NULL,88,1542,NULL,NULL,NULL
NULL,af81c047-a8fa-450d-9519-bd852433dedd,NULL,NULL,NULL,NULL,NULL,39,1047,NULL,NULL,NULL
NULL,af81c047-a8fa-450d-9519-bd852433dedd,NULL,NULL,NULL,NULL,NULL,63,1887,NULL,NULL,NULL
NULL,af81c047-a8fa-450d-9519-bd852433dedd,NULL,NULL,NULL,NULL,NULL,58,1221,NULL,NULL,NULL
NULL,27d9a517-cafa-432d-8d42-b84d82e9b308,NULL,NULL,NULL,NULL,NULL,160,1432,NULL,NULL,NULL
NULL,27d9a517-cafa-432d-8d42-b84d82e9b308,NULL,NULL,NULL,NULL,NULL,43,1028,NULL,NULL,NULL
NULL,27d9a517-cafa-432d-8d42-b84d82e9b308,NULL,NULL,NULL,NULL,NULL,56,1047,NULL,NULL,NULL
NULL,27d9a517-cafa-432d-8d42-b84d82e9b308,NULL,NULL,NULL,NULL,NULL,296,2138,NULL,NULL,NULL
NULL,bec896c2-eef9-4e22-af48-d8b4cd30df2e,NULL,NULL,NULL,NULL,NULL,28,1028,NULL,NULL,NULL
NULL,bec896c2-eef9-4e22-af48-d8b4cd30df2e,NULL,NULL,NULL,NULL,NULL,48,2018,NULL,NULL,NULL
NULL,bb202893-1438-4141-973f-158095c7162a,NULL,NULL,NULL,NULL,NULL,7,1693,NULL,NULL,NULL
NULL,bb202893-1438-4141-973f-158095c7162a,NULL,NULL,NULL,NULL,NULL,5,1450,NULL,NULL,NULL
NULL,bec896c2-eef9-4e22-af48-d8b4cd30df2e,NULL,NULL,NULL,NULL,NULL,95,2007,NULL,NULL,NULL
NULL,bb202893-1438-4141-973f-158095c7162a,NULL,NULL,NULL,NULL,NULL,10,1579,NULL,NULL,NULL
NULL,bb202893-1438-4141-973f-158095c7162a,NULL,NULL,NULL,NULL,NULL,8,2138,NULL,NULL,NULL
NULL,bb202893-1438-4141-973f-158095c7162a,NULL,NULL,NULL,NULL,NULL,6,1642,NULL,NULL,NULL
NULL,bb202893-1438-4141-973f-158095c7162a,NULL,NULL,NULL,NULL,NULL,5,1929,NULL,NULL,NULL
NULL,bec896c2-eef9-4e22-af48-d8b4cd30df2e,NULL,NULL,NULL,NULL,NULL,58,1261,NULL,NULL,NULL
NULL,bec896c2-eef9-4e22-af48-d8b4cd30df2e,NULL,NULL,NULL,NULL,NULL,59,1642,NULL,NULL,NULL
NULL,bec896c2-eef9-4e22-af48-d8b4cd30df2e,NULL,NULL,NULL,NULL,NULL,17,1483,NULL,NULL,NULL
NULL,bec896c2-eef9-4e22-af48-d8b4cd30df2e,NULL,NULL,NULL,NULL,NULL,54,1579,NULL,NULL,NULL
NULL,6ef6577c-4c8a-4a02-b055-3c7655cfeefb,NULL,NULL,NULL,NULL,NULL,72,1731,NULL,NULL,NULL
NULL,6ef6577c-4c8a-4a02-b055-3c7655cfeefb,NULL,NULL,NULL,NULL,NULL,67,1237,NULL,NULL,NULL
NULL,6ef6577c-4c8a-4a02-b055-3c7655cfeefb,NULL,NULL,NULL,NULL,NULL,37,1379,NULL,NULL,NULL
NULL,6ef6577c-4c8a-4a02-b055-3c7655cfeefb,NULL,NULL,NULL,NULL,NULL,101,1892,NULL,NULL,NULL
NULL,8b8e649e-7b31-459f-a191-1b43aa09485d,NULL,NULL,NULL,NULL,NULL,6,1912,NULL,NULL,NULL
NULL,8b8e649e-7b31-459f-a191-1b43aa09485d,NULL,NULL,NULL,NULL,NULL,7,1499,NULL,NULL,NULL
NULL,8b8e649e-7b31-459f-a191-1b43aa09485d,NULL,NULL,NULL,NULL,NULL,6,1439,NULL,NULL,NULL
NULL,8b8e649e-7b31-459f-a191-1b43aa09485d,NULL,NULL,NULL,NULL,NULL,5,1037,NULL,NULL,NULL
NULL,8b8e649e-7b31-459f-a191-1b43aa09485d,NULL,NULL,NULL,NULL,NULL,6,1241,NULL,NULL,NULL
NULL,8b8e649e-7b31-459f-a191-1b43aa09485d,NULL,NULL,NULL,NULL,NULL,8,2007,NULL,NULL,NULL
NULL,45c382b1-95bb-4a77-b109-b072ea0b3838,NULL,NULL,NULL,NULL,NULL,422,2688,NULL,NULL,NULL
NULL,45c382b1-95bb-4a77-b109-b072ea0b3838,NULL,NULL,NULL,NULL,NULL,52,3793,NULL,NULL,NULL
NULL,45c382b1-95bb-4a77-b109-b072ea0b3838,NULL,NULL,NULL,NULL,NULL,157,1439,NULL,NULL,NULL
NULL,45c382b1-95bb-4a77-b109-b072ea0b3838,NULL,NULL,NULL,NULL,NULL,166,1420,NULL,NULL,NULL
NULL,fca4bcc8-45b8-4722-9e98-c4208b37dc60,NULL,NULL,NULL,NULL,NULL,50,1275,NULL,NULL,NULL
NULL,e12713f5-150d-49a4-97d8-80db758d295d,NULL,NULL,NULL,NULL,NULL,55,1757,NULL,NULL,NULL
NULL,a3d006c1-f064-464e-8651-7ee7e5fd4847,NULL,NULL,NULL,NULL,NULL,27,1315,NULL,NULL,NULL
NULL,d66c340d-bee4-4c12-8829-fe156488e77f,NULL,NULL,NULL,NULL,NULL,67,1685,NULL,NULL,NULL
NULL,6c0af4ff-5e8f-42b6-ab99-e6e32a7d8c58,NULL,NULL,NULL,NULL,NULL,26,1158,NULL,NULL,NULL
NULL,4aa0b916-daf2-4e82-91a2-35b8219f9207,NULL,NULL,NULL,NULL,NULL,62,1190,NULL,NULL,NULL
NULL,4aa0b916-daf2-4e82-91a2-35b8219f9207,NULL,NULL,NULL,NULL,NULL,60,3161,NULL,NULL,NULL
NULL,4aa0b916-daf2-4e82-91a2-35b8219f9207,NULL,NULL,NULL,NULL,NULL,12,2520,NULL,NULL,NULL
NULL,4aa0b916-daf2-4e82-91a2-35b8219f9207,NULL,NULL,NULL,NULL,NULL,95,1665,NULL,NULL,NULL
NULL,6dcb3425-d01d-4fa8-8244-977a97e3c9ae,NULL,NULL,NULL,NULL,NULL,338,3420,NULL,NULL,NULL
NULL,6dcb3425-d01d-4fa8-8244-977a97e3c9ae,NULL,NULL,NULL,NULL,NULL,38,1230,NULL,NULL,NULL
NULL,6dcb3425-d01d-4fa8-8244-977a97e3c9ae,NULL,NULL,NULL,NULL,NULL,107,1408,NULL,NULL,NULL
NULL,6dcb3425-d01d-4fa8-8244-977a97e3c9ae,NULL,NULL,NULL,NULL,NULL,48,1286,NULL,NULL,NULL
NULL,ee51e15c-4e7c-40aa-b35c-c199389d34e4,NULL,NULL,NULL,NULL,NULL,36,1726,NULL,NULL,NULL
NULL,ee51e15c-4e7c-40aa-b35c-c199389d34e4,NULL,NULL,NULL,NULL,NULL,27,1848,NULL,NULL,NULL
NULL,ee51e15c-4e7c-40aa-b35c-c199389d34e4,NULL,NULL,NULL,NULL,NULL,9,1373,NULL,NULL,NULL
NULL,c3a95cad-a111-47e4-87b3-a3092186b5bf,NULL,NULL,NULL,NULL,NULL,23,1804,NULL,NULL,NULL
NULL,13a359f5-69cc-4527-8b9f-6f64abedfb03,NULL,NULL,NULL,NULL,NULL,248,1963,NULL,NULL,NULL
NULL,13a359f5-69cc-4527-8b9f-6f64abedfb03,NULL,NULL,NULL,NULL,NULL,202,1712,NULL,NULL,NULL
NULL,13a359f5-69cc-4527-8b9f-6f64abedfb03,NULL,NULL,NULL,NULL,NULL,332,2311,NULL,NULL,NULL
NULL,a19681b8-9f1b-40e2-9bc9-492871ad0bb2,NULL,NULL,NULL,NULL,NULL,35,2055,NULL,NULL,NULL
NULL,a19681b8-9f1b-40e2-9bc9-492871ad0bb2,NULL,NULL,NULL,NULL,NULL,16,2320,NULL,NULL,NULL
NULL,d1c3867c-c709-456d-9319-c7a947757ab4,NULL,NULL,NULL,NULL,NULL,68,1813,NULL,NULL,NULL
NULL,d1c3867c-c709-456d-9319-c7a947757ab4,NULL,NULL,NULL,NULL,NULL,18,1903,NULL,NULL,NULL
NULL,68e32ae3-6401-43a2-be0c-c910a45b0216,NULL,NULL,NULL,NULL,NULL,39,1774,NULL,NULL,NULL
NULL,68e32ae3-6401-43a2-be0c-c910a45b0216,NULL,NULL,NULL,NULL,NULL,26,1774,NULL,NULL,NULL
NULL,5b206a3a-2e8b-4401-b1dd-c71464b5f6de,NULL,NULL,NULL,NULL,NULL,44,1511,NULL,NULL,NULL
NULL,5b206a3a-2e8b-4401-b1dd-c71464b5f6de,NULL,NULL,NULL,NULL,NULL,38,1228,NULL,NULL,NULL
NULL,5b206a3a-2e8b-4401-b1dd-c71464b5f6de,NULL,NULL,NULL,NULL,NULL,248,1929,NULL,NULL,NULL
NULL,5b206a3a-2e8b-4401-b1dd-c71464b5f6de,NULL,NULL,NULL,NULL,NULL,22,1281,NULL,NULL,NULL
NULL,5b206a3a-2e8b-4401-b1dd-c71464b5f6de,NULL,NULL,NULL,NULL,NULL,36,2077,NULL,NULL,NULL
NULL,eb2082da-ba98-4aa4-adce-d16f78995831,NULL,NULL,NULL,NULL,NULL,34,1927,NULL,NULL,NULL
NULL,eb2082da-ba98-4aa4-adce-d16f78995831,NULL,NULL,NULL,NULL,NULL,117,1755,NULL,NULL,NULL
NULL,b3b77f6a-ce40-460e-94fe-1294f51fd533,NULL,NULL,NULL,NULL,NULL,73,1180,NULL,NULL,NULL
NULL,b3b77f6a-ce40-460e-94fe-1294f51fd533,NULL,NULL,NULL,NULL,NULL,70,1664,NULL,NULL,NULL
NULL,b3b77f6a-ce40-460e-94fe-1294f51fd533,NULL,NULL,NULL,NULL,NULL,76,1979,NULL,NULL,NULL
NULL,e338f03a-00a9-4ecc-b664-1701262472c4,NULL,NULL,NULL,NULL,NULL,119,1929,NULL,NULL,NULL
NULL,e338f03a-00a9-4ecc-b664-1701262472c4,NULL,NULL,NULL,NULL,NULL,26,1870,NULL,NULL,NULL
NULL,c2f26649-9abd-4762-aff8-382f1598a620,NULL,NULL,NULL,NULL,NULL,1153,1929,NULL,NULL,NULL
NULL,a8bf42bb-d0d7-4b11-8975-4457c4cdd618,NULL,NULL,NULL,NULL,NULL,2,1904,NULL,NULL,NULL
NULL,f2418f27-49f6-4de3-9e2f-191834dbe462,NULL,NULL,NULL,NULL,NULL,107,2029,NULL,NULL,NULL
NULL,f2418f27-49f6-4de3-9e2f-191834dbe462,NULL,NULL,NULL,NULL,NULL,105,1277,NULL,NULL,NULL
NULL,f2418f27-49f6-4de3-9e2f-191834dbe462,NULL,NULL,NULL,NULL,NULL,17,3481,NULL,NULL,NULL
NULL,11cbe218-1c9e-458f-8b6e-f813080f30a7,NULL,NULL,NULL,NULL,NULL,68,1039,NULL,NULL,NULL
NULL,11cbe218-1c9e-458f-8b6e-f813080f30a7,NULL,NULL,NULL,NULL,NULL,888,1929,NULL,NULL,NULL
NULL,11cbe218-1c9e-458f-8b6e-f813080f30a7,NULL,NULL,NULL,NULL,NULL,23,1773,NULL,NULL,NULL
NULL,0774a281-59b1-4304-99d4-dde0c7006673,NULL,NULL,NULL,NULL,NULL,18,2126,NULL,NULL,NULL
NULL,2b449f34-d215-47a6-a3b7-38fa9a0db835,NULL,NULL,NULL,NULL,NULL,13,2189,NULL,NULL,NULL
NULL,3e07eb53-790c-427d-85f1-860ad8e08fc8,NULL,NULL,NULL,NULL,NULL,67,1079,NULL,NULL,NULL
NULL,467ef164-3eea-41d9-a842-9f4b12715b7a,NULL,NULL,NULL,NULL,NULL,45,1142,NULL,NULL,NULL
NULL,a2df6f78-2fbf-4bcc-b306-72df97b4c349,NULL,NULL,NULL,NULL,NULL,24,1207,NULL,NULL,NULL
NULL,a2df6f78-2fbf-4bcc-b306-72df97b4c349,NULL,NULL,NULL,NULL,NULL,8,1276,NULL,NULL,NULL
NULL,a2df6f78-2fbf-4bcc-b306-72df97b4c349,NULL,NULL,NULL,NULL,NULL,37,1560,NULL,NULL,NULL
NULL,81e7ae0c-cc2b-48d5-8d97-fd102d8fb8a7,NULL,NULL,NULL,NULL,NULL,10,1160,NULL,NULL,NULL
NULL,81e7ae0c-cc2b-48d5-8d97-fd102d8fb8a7,NULL,NULL,NULL,NULL,NULL,2,1160,NULL,NULL,NULL
NULL,d345ac1f-f756-48b6-972a-326b5b40ff21,NULL,NULL,NULL,NULL,NULL,26,1284,NULL,NULL,NULL
NULL,60732fb9-e814-42bd-9e5e-3aca3dbd769c,NULL,NULL,NULL,NULL,NULL,113,1276,NULL,NULL,NULL
NULL,60732fb9-e814-42bd-9e5e-3aca3dbd769c,NULL,NULL,NULL,NULL,NULL,65,1207,NULL,NULL,NULL
NULL,60732fb9-e814-42bd-9e5e-3aca3dbd769c,NULL,NULL,NULL,NULL,NULL,237,1738,NULL,NULL,NULL
NULL,60732fb9-e814-42bd-9e5e-3aca3dbd769c,NULL,NULL,NULL,NULL,NULL,32,1192,NULL,NULL,NULL
NULL,719cc0c8-be51-46de-9eb9-b438e637fd1f,NULL,NULL,NULL,NULL,NULL,13,1929,NULL,NULL,NULL
NULL,d5e8c07a-f676-4c93-a1d6-c5034ac86851,NULL,NULL,NULL,NULL,NULL,104,2520,NULL,NULL,NULL
NULL,d5e8c07a-f676-4c93-a1d6-c5034ac86851,NULL,NULL,NULL,NULL,NULL,51,1313,NULL,NULL,NULL
NULL,d5e8c07a-f676-4c93-a1d6-c5034ac86851,NULL,NULL,NULL,NULL,NULL,28,1197,NULL,NULL,NULL
NULL,9c886979-754e-4e14-bfd9-25ee0bbedf0e,NULL,NULL,NULL,NULL,NULL,150,1636,NULL,NULL,NULL
NULL,9c886979-754e-4e14-bfd9-25ee0bbedf0e,NULL,NULL,NULL,NULL,NULL,62,1286,NULL,NULL,NULL
NULL,9c886979-754e-4e14-bfd9-25ee0bbedf0e,NULL,NULL,NULL,NULL,NULL,48,1207,NULL,NULL,NULL
NULL,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,NULL,NULL,NULL,NULL,NULL,74,2520,NULL,NULL,NULL
NULL,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,NULL,NULL,NULL,NULL,NULL,121,1403,NULL,NULL,NULL
NULL,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,NULL,NULL,NULL,NULL,NULL,101,1705,NULL,NULL,NULL
NULL,f6227a29-c9c7-4c56-9156-c3e56308e770,NULL,NULL,NULL,NULL,NULL,24,1284,NULL,NULL,NULL
NULL,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,NULL,NULL,NULL,NULL,NULL,54,1007,NULL,NULL,NULL
NULL,f6227a29-c9c7-4c56-9156-c3e56308e770,NULL,NULL,NULL,NULL,NULL,58,1354,NULL,NULL,NULL
NULL,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,NULL,NULL,NULL,NULL,NULL,167,1194,NULL,NULL,NULL
NULL,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,NULL,NULL,NULL,NULL,NULL,15,1351,NULL,NULL,NULL
NULL,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,NULL,NULL,NULL,NULL,NULL,74,1560,NULL,NULL,NULL
NULL,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,NULL,NULL,NULL,NULL,NULL,115,1564,NULL,NULL,NULL
NULL,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,NULL,NULL,NULL,NULL,NULL,1,1564,NULL,NULL,NULL
NULL,e0e3e67d-4930-4796-9e0f-9595ab1b07b3,NULL,NULL,NULL,NULL,NULL,16,1977,NULL,NULL,NULL
NULL,41c14ea9-2932-49e8-a27d-d992fdd4d332,NULL,NULL,NULL,NULL,NULL,72,1705,NULL,NULL,NULL
NULL,41c14ea9-2932-49e8-a27d-d992fdd4d332,NULL,NULL,NULL,NULL,NULL,9,1566,NULL,NULL,NULL
NULL,41c14ea9-2932-49e8-a27d-d992fdd4d332,NULL,NULL,NULL,NULL,NULL,26,1403,NULL,NULL,NULL
NULL,41c14ea9-2932-49e8-a27d-d992fdd4d332,NULL,NULL,NULL,NULL,NULL,35,1377,NULL,NULL,NULL
NULL,4c087877-8c2a-45a5-b7a2-53d3e4be50e5,NULL,NULL,NULL,NULL,NULL,111,1981,NULL,NULL,NULL
NULL,995027f3-698c-4204-8efc-899fcc41520b,NULL,NULL,NULL,NULL,NULL,47,2520,NULL,NULL,NULL
NULL,995027f3-698c-4204-8efc-899fcc41520b,NULL,NULL,NULL,NULL,NULL,42,899,NULL,NULL,NULL
NULL,995027f3-698c-4204-8efc-899fcc41520b,NULL,NULL,NULL,NULL,NULL,49,1981,NULL,NULL,NULL
NULL,9653e75a-d9b8-49d5-8c76-68677f5be11e,NULL,NULL,NULL,NULL,NULL,290,1309,NULL,NULL,NULL
