navigation_metadata_id,user_id,user_session,categoryName,swipeDirection,itemPosition,date_added
4852,261,be6b0d55-191a-42d0-a879-eeecc544dc05,"Education & Family","right to left",5,"2016-07-28 07:29:42"
4853,261,be6b0d55-191a-42d0-a879-eeecc544dc05,"Education & Family","right to left",6,"2016-07-28 07:29:48"
4854,261,be6b0d55-191a-42d0-a879-eeecc544dc05,"Education & Family","left to right",5,"2016-07-28 07:29:55"
4855,261,be6b0d55-191a-42d0-a879-eeecc544dc05,"Education & Family","left to right",4,"2016-07-28 07:29:56"
4856,261,be6b0d55-191a-42d0-a879-eeecc544dc05,Technology,"left to right",0,"2016-07-28 07:29:56"
4857,261,be6b0d55-191a-42d0-a879-eeecc544dc05,"Education & Family","right to left",5,"2016-07-28 07:29:56"
4858,261,be6b0d55-191a-42d0-a879-eeecc544dc05,"Entertainment & Arts","left to right",0,"2016-07-28 07:29:56"
4859,261,be6b0d55-191a-42d0-a879-eeecc544dc05,"Science & Environment","right to left",1,"2016-07-28 07:35:05"
4860,261,be6b0d55-191a-42d0-a879-eeecc544dc05,"Science & Environment","right to left",2,"2016-07-28 07:35:11"
4861,261,be6b0d55-191a-42d0-a879-eeecc544dc05,"Science & Environment","right to left",3,"2016-07-28 07:35:54"
4862,261,be6b0d55-191a-42d0-a879-eeecc544dc05,"Science & Environment","right to left",4,"2016-07-28 07:35:55"
4863,261,de464539-c74c-45d3-9b19-2aa06d91f421,"Science & Environment","right to left",5,"2016-07-28 07:37:05"
4864,261,de464539-c74c-45d3-9b19-2aa06d91f421,"Science & Environment","right to left",6,"2016-07-28 07:37:06"
4865,261,de464539-c74c-45d3-9b19-2aa06d91f421,Technology,"left to right",0,"2016-07-28 07:37:11"
4866,261,de464539-c74c-45d3-9b19-2aa06d91f421,Technology,"right to left",1,"2016-07-28 07:37:13"
4867,261,de464539-c74c-45d3-9b19-2aa06d91f421,Technology,"right to left",2,"2016-07-28 07:37:14"
4868,261,de464539-c74c-45d3-9b19-2aa06d91f421,Technology,"right to left",3,"2016-07-28 07:37:16"
4869,261,de464539-c74c-45d3-9b19-2aa06d91f421,Technology,"right to left",4,"2016-07-28 07:37:18"
4870,261,de464539-c74c-45d3-9b19-2aa06d91f421,Technology,"right to left",5,"2016-07-28 07:37:20"
4871,261,de464539-c74c-45d3-9b19-2aa06d91f421,Technology,"right to left",6,"2016-07-28 07:37:21"
4872,261,de464539-c74c-45d3-9b19-2aa06d91f421,"Entertainment & Arts","left to right",0,"2016-07-28 07:37:47"
4873,261,de464539-c74c-45d3-9b19-2aa06d91f421,"Entertainment & Arts","right to left",1,"2016-07-28 07:37:47"
4874,261,de464539-c74c-45d3-9b19-2aa06d91f421,"Entertainment & Arts","right to left",2,"2016-07-28 07:37:48"
4875,261,de464539-c74c-45d3-9b19-2aa06d91f421,"Entertainment & Arts","right to left",3,"2016-07-28 07:37:49"
4876,261,de464539-c74c-45d3-9b19-2aa06d91f421,"Entertainment & Arts","right to left",4,"2016-07-28 07:38:33"
4877,261,de464539-c74c-45d3-9b19-2aa06d91f421,Technology,"right to left",6,"2016-07-28 07:39:31"
4878,261,de464539-c74c-45d3-9b19-2aa06d91f421,"Entertainment & Arts","left to right",4,"2016-07-28 07:39:32"
4879,261,de464539-c74c-45d3-9b19-2aa06d91f421,"Entertainment & Arts","right to left",5,"2016-07-28 07:39:33"
4880,261,de464539-c74c-45d3-9b19-2aa06d91f421,"Entertainment & Arts","right to left",6,"2016-07-28 07:39:34"
4881,261,77f75bce-1d3b-465e-9938-efaa8b6936c6,"Top Stories","right to left",1,"2016-07-28 19:09:30"
4882,261,77f75bce-1d3b-465e-9938-efaa8b6936c6,Business,"left to right",0,"2016-07-28 19:10:18"
4883,261,77f75bce-1d3b-465e-9938-efaa8b6936c6,Business,"right to left",1,"2016-07-28 19:10:20"
4884,261,77f75bce-1d3b-465e-9938-efaa8b6936c6,Business,"right to left",2,"2016-07-28 19:10:24"
4885,261,77f75bce-1d3b-465e-9938-efaa8b6936c6,Business,"right to left",3,"2016-07-28 19:10:26"
4886,261,77f75bce-1d3b-465e-9938-efaa8b6936c6,Business,"right to left",4,"2016-07-28 19:10:28"
4887,261,77f75bce-1d3b-465e-9938-efaa8b6936c6,Business,"right to left",5,"2016-07-28 19:10:30"
4888,261,77f75bce-1d3b-465e-9938-efaa8b6936c6,Business,"right to left",6,"2016-07-28 19:10:42"
4889,261,77f75bce-1d3b-465e-9938-efaa8b6936c6,Health,"left to right",0,"2016-07-28 19:10:48"
4890,261,77f75bce-1d3b-465e-9938-efaa8b6936c6,Health,"right to left",1,"2016-07-28 19:10:57"
4891,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,"Top Stories","right to left",1,"2016-07-28 21:15:38"
4892,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,"Top Stories","right to left",2,"2016-07-28 21:15:39"
4893,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,"Top Stories","right to left",3,"2016-07-28 21:15:40"
4894,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,"Top Stories","right to left",4,"2016-07-28 21:15:40"
4895,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,"Top Stories","right to left",5,"2016-07-28 21:15:41"
4896,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,"Top Stories","right to left",6,"2016-07-28 21:15:41"
4897,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,"Top Stories","left to right",5,"2016-07-28 21:15:42"
4898,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,"Top Stories","right to left",6,"2016-07-28 21:15:43"
4899,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,"Top Stories","left to right",5,"2016-07-28 21:15:44"
4900,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,"Top Stories","right to left",6,"2016-07-28 21:15:44"
4901,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,Business,"left to right",0,"2016-07-28 21:16:32"
4902,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,World,"right to left",1,"2016-07-28 21:16:33"
4903,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,World,"right to left",2,"2016-07-28 21:16:34"
4904,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,World,"right to left",3,"2016-07-28 21:16:35"
4905,259,21e01b49-50a0-4c48-ba07-011a51ee1bd7,World,"right to left",4,"2016-07-28 21:16:37"
4906,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,World,"right to left",1,"2016-07-29 07:28:46"
4907,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,World,"right to left",2,"2016-07-29 07:28:49"
4908,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,World,"right to left",3,"2016-07-29 07:28:50"
4909,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,World,"right to left",4,"2016-07-29 07:28:53"
4910,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,World,"right to left",5,"2016-07-29 07:28:58"
4911,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,World,"right to left",6,"2016-07-29 07:28:59"
4912,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Top Stories","left to right",0,"2016-07-29 07:29:04"
4913,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Top Stories","right to left",1,"2016-07-29 07:29:04"
4914,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Top Stories","right to left",2,"2016-07-29 07:29:06"
4915,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Top Stories","right to left",3,"2016-07-29 07:29:08"
4916,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Top Stories","right to left",4,"2016-07-29 07:29:09"
4917,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Top Stories","right to left",5,"2016-07-29 07:29:10"
4918,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Top Stories","right to left",6,"2016-07-29 07:29:11"
4919,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"left to right",0,"2016-07-29 07:29:13"
4920,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,UK,"right to left",1,"2016-07-29 07:29:15"
4921,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,UK,"right to left",2,"2016-07-29 07:29:16"
4922,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,UK,"right to left",3,"2016-07-29 07:29:16"
4923,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,UK,"right to left",4,"2016-07-29 07:29:23"
4924,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,UK,"right to left",5,"2016-07-29 07:29:24"
4925,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,UK,"right to left",6,"2016-07-29 07:30:07"
4926,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Sports,"left to right",0,"2016-07-29 07:30:08"
4927,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,UK,"right to left",6,"2016-07-29 07:30:08"
4928,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Politics,"left to right",0,"2016-07-29 07:32:38"
4929,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"right to left",1,"2016-07-29 07:32:39"
4930,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"right to left",2,"2016-07-29 07:32:40"
4931,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"right to left",3,"2016-07-29 07:32:41"
4932,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"right to left",4,"2016-07-29 07:32:43"
4933,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"right to left",5,"2016-07-29 07:32:44"
4934,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"left to right",4,"2016-07-29 07:32:46"
4935,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"right to left",5,"2016-07-29 07:32:47"
4936,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"left to right",4,"2016-07-29 07:32:47"
4937,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Politics,"left to right",0,"2016-07-29 07:32:48"
4938,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"right to left",4,"2016-07-29 07:32:48"
4939,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"right to left",5,"2016-07-29 07:32:49"
4940,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Business,"right to left",6,"2016-07-29 07:32:49"
4941,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Health,"left to right",0,"2016-07-29 07:32:55"
4942,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Politics,"right to left",1,"2016-07-29 07:32:57"
4943,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Politics,"right to left",2,"2016-07-29 07:32:58"
4944,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Politics,"right to left",3,"2016-07-29 07:32:59"
4945,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Politics,"right to left",4,"2016-07-29 07:33:00"
4946,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Politics,"right to left",5,"2016-07-29 07:33:01"
4947,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Politics,"right to left",6,"2016-07-29 07:33:02"
4948,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Science & Environment","left to right",0,"2016-07-29 07:33:06"
4949,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Education & Family","right to left",1,"2016-07-29 07:33:14"
4950,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Education & Family","right to left",2,"2016-07-29 07:33:16"
4951,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Education & Family","right to left",3,"2016-07-29 07:33:16"
4952,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Education & Family","right to left",4,"2016-07-29 07:33:17"
4953,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Education & Family","right to left",5,"2016-07-29 07:33:18"
4954,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Education & Family","right to left",6,"2016-07-29 07:33:20"
4955,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","left to right",0,"2016-07-29 07:33:53"
4956,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Technology,"right to left",1,"2016-07-29 07:35:20"
4957,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Technology,"right to left",2,"2016-07-29 07:35:20"
4958,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Technology,"right to left",3,"2016-07-29 07:35:24"
4959,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Technology,"right to left",4,"2016-07-29 07:35:25"
4960,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Technology,"right to left",5,"2016-07-29 07:35:28"
4961,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,Technology,"right to left",6,"2016-07-29 07:35:29"
4962,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","left to right",0,"2016-07-29 07:35:34"
4963,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","right to left",1,"2016-07-29 07:35:34"
4964,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","right to left",2,"2016-07-29 07:35:35"
4965,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","right to left",3,"2016-07-29 07:35:35"
4966,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","right to left",4,"2016-07-29 07:35:36"
4967,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","right to left",5,"2016-07-29 07:35:36"
4968,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","left to right",4,"2016-07-29 07:35:36"
4969,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","left to right",3,"2016-07-29 07:35:37"
4970,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","right to left",4,"2016-07-29 07:35:37"
4971,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","right to left",5,"2016-07-29 07:35:40"
4972,261,fe8d7db6-850f-4a8a-92fa-dda04935f86e,"Entertainment & Arts","right to left",6,"2016-07-29 07:35:41"
4973,24,157a2356-044c-4c76-97e7-571d3f481320,World,"right to left",1,"2016-07-30 02:23:12"
4974,24,157a2356-044c-4c76-97e7-571d3f481320,World,"right to left",2,"2016-07-30 02:23:12"
4975,125,f596c5d3-97ed-4327-b218-e4ef1a2eb1bb,Business,"right to left",1,"2016-08-02 23:56:23"
4976,125,f596c5d3-97ed-4327-b218-e4ef1a2eb1bb,Business,"right to left",2,"2016-08-02 23:56:25"
4977,125,f596c5d3-97ed-4327-b218-e4ef1a2eb1bb,Business,"right to left",3,"2016-08-02 23:56:32"
4978,125,f596c5d3-97ed-4327-b218-e4ef1a2eb1bb,"Education & Family","left to right",0,"2016-08-02 23:56:33"
4979,125,f596c5d3-97ed-4327-b218-e4ef1a2eb1bb,"Entertainment & Arts","right to left",1,"2016-08-02 23:56:47"
4980,125,f596c5d3-97ed-4327-b218-e4ef1a2eb1bb,Technology,"left to right",0,"2016-08-02 23:56:49"
4981,261,4569a65a-f017-4a0b-b460-47c055243be1,"Top Stories","right to left",1,"2016-08-03 07:24:46"
4982,261,4569a65a-f017-4a0b-b460-47c055243be1,"Top Stories","right to left",2,"2016-08-03 07:24:47"
4983,261,4569a65a-f017-4a0b-b460-47c055243be1,"Top Stories","right to left",3,"2016-08-03 07:24:48"
4984,261,4569a65a-f017-4a0b-b460-47c055243be1,"Top Stories","right to left",4,"2016-08-03 07:24:49"
4985,261,4569a65a-f017-4a0b-b460-47c055243be1,"Top Stories","right to left",5,"2016-08-03 07:24:49"
4986,261,4569a65a-f017-4a0b-b460-47c055243be1,"Top Stories","right to left",6,"2016-08-03 07:24:50"
4987,261,4569a65a-f017-4a0b-b460-47c055243be1,Business,"left to right",0,"2016-08-03 07:24:52"
4988,261,4569a65a-f017-4a0b-b460-47c055243be1,"Top Stories","right to left",6,"2016-08-03 07:24:54"
4989,261,4569a65a-f017-4a0b-b460-47c055243be1,Business,"left to right",0,"2016-08-03 07:24:58"
4990,261,4569a65a-f017-4a0b-b460-47c055243be1,World,"right to left",1,"2016-08-03 07:24:59"
4991,261,4569a65a-f017-4a0b-b460-47c055243be1,World,"right to left",2,"2016-08-03 07:25:00"
4992,261,4569a65a-f017-4a0b-b460-47c055243be1,World,"right to left",3,"2016-08-03 07:25:01"
4993,261,4569a65a-f017-4a0b-b460-47c055243be1,World,"right to left",4,"2016-08-03 07:25:03"
4994,261,4569a65a-f017-4a0b-b460-47c055243be1,World,"right to left",5,"2016-08-03 07:25:04"
4995,261,4569a65a-f017-4a0b-b460-47c055243be1,World,"right to left",6,"2016-08-03 07:25:05"
4996,261,4569a65a-f017-4a0b-b460-47c055243be1,"Top Stories","left to right",0,"2016-08-03 07:25:06"
4997,261,4569a65a-f017-4a0b-b460-47c055243be1,World,"right to left",6,"2016-08-03 07:25:08"
4998,261,4569a65a-f017-4a0b-b460-47c055243be1,Sports,"left to right",0,"2016-08-03 07:25:11"
4999,261,4569a65a-f017-4a0b-b460-47c055243be1,UK,"right to left",1,"2016-08-03 07:25:16"
5000,261,4569a65a-f017-4a0b-b460-47c055243be1,UK,"right to left",2,"2016-08-03 07:25:17"
5001,261,4569a65a-f017-4a0b-b460-47c055243be1,UK,"right to left",3,"2016-08-03 07:25:18"
5002,261,4569a65a-f017-4a0b-b460-47c055243be1,UK,"right to left",4,"2016-08-03 07:25:19"
5003,261,4569a65a-f017-4a0b-b460-47c055243be1,UK,"right to left",5,"2016-08-03 07:25:25"
5004,261,4569a65a-f017-4a0b-b460-47c055243be1,UK,"right to left",6,"2016-08-03 07:25:26"
5005,261,4569a65a-f017-4a0b-b460-47c055243be1,Politics,"left to right",0,"2016-08-03 07:25:29"
5006,261,4569a65a-f017-4a0b-b460-47c055243be1,Health,"right to left",1,"2016-08-03 07:25:40"
5007,261,4569a65a-f017-4a0b-b460-47c055243be1,Health,"right to left",2,"2016-08-03 07:25:57"
5008,261,4569a65a-f017-4a0b-b460-47c055243be1,Health,"right to left",3,"2016-08-03 07:25:59"
5009,261,4569a65a-f017-4a0b-b460-47c055243be1,Technology,"left to right",0,"2016-08-03 07:26:03"
5010,261,4569a65a-f017-4a0b-b460-47c055243be1,Health,"right to left",3,"2016-08-03 07:26:05"
5011,261,4569a65a-f017-4a0b-b460-47c055243be1,Health,"right to left",4,"2016-08-03 07:26:06"
5012,261,4569a65a-f017-4a0b-b460-47c055243be1,Health,"right to left",5,"2016-08-03 07:26:07"
5013,261,4569a65a-f017-4a0b-b460-47c055243be1,Health,"right to left",6,"2016-08-03 07:26:12"
5014,261,4569a65a-f017-4a0b-b460-47c055243be1,Technology,"left to right",0,"2016-08-03 07:26:14"
5015,261,4569a65a-f017-4a0b-b460-47c055243be1,"Education & Family","right to left",1,"2016-08-03 07:26:24"
5016,261,4569a65a-f017-4a0b-b460-47c055243be1,"Education & Family","right to left",2,"2016-08-03 07:26:26"
5017,261,4569a65a-f017-4a0b-b460-47c055243be1,"Education & Family","right to left",3,"2016-08-03 07:26:31"
5018,261,4569a65a-f017-4a0b-b460-47c055243be1,"Education & Family","right to left",4,"2016-08-03 07:26:32"
5019,261,4569a65a-f017-4a0b-b460-47c055243be1,"Education & Family","right to left",5,"2016-08-03 07:26:39"
5020,261,4569a65a-f017-4a0b-b460-47c055243be1,"Education & Family","right to left",6,"2016-08-03 07:26:39"
5021,261,4569a65a-f017-4a0b-b460-47c055243be1,"Entertainment & Arts","left to right",0,"2016-08-03 07:28:29"
5022,261,4569a65a-f017-4a0b-b460-47c055243be1,"Science & Environment","right to left",1,"2016-08-03 07:30:35"
5023,261,4569a65a-f017-4a0b-b460-47c055243be1,"Science & Environment","right to left",2,"2016-08-03 07:30:35"
5024,261,4569a65a-f017-4a0b-b460-47c055243be1,"Science & Environment","right to left",3,"2016-08-03 07:30:37"
5025,261,4569a65a-f017-4a0b-b460-47c055243be1,"Science & Environment","right to left",4,"2016-08-03 07:30:42"
5026,261,4569a65a-f017-4a0b-b460-47c055243be1,Technology,"left to right",0,"2016-08-03 07:33:04"
5027,261,4569a65a-f017-4a0b-b460-47c055243be1,Technology,"right to left",1,"2016-08-03 07:33:04"
5028,261,4569a65a-f017-4a0b-b460-47c055243be1,Technology,"right to left",2,"2016-08-03 07:33:07"
5029,261,4569a65a-f017-4a0b-b460-47c055243be1,Technology,"right to left",3,"2016-08-03 07:33:36"
5030,261,4569a65a-f017-4a0b-b460-47c055243be1,Technology,"right to left",4,"2016-08-03 07:33:36"
5031,261,4569a65a-f017-4a0b-b460-47c055243be1,Technology,"right to left",5,"2016-08-03 07:33:37"
5032,261,4569a65a-f017-4a0b-b460-47c055243be1,Technology,"right to left",6,"2016-08-03 07:33:37"
5033,261,4569a65a-f017-4a0b-b460-47c055243be1,"Entertainment & Arts","left to right",0,"2016-08-03 07:36:12"
5034,261,4569a65a-f017-4a0b-b460-47c055243be1,"Entertainment & Arts","right to left",1,"2016-08-03 07:36:13"
5035,261,4569a65a-f017-4a0b-b460-47c055243be1,"Entertainment & Arts","right to left",2,"2016-08-03 07:36:13"
5036,261,4569a65a-f017-4a0b-b460-47c055243be1,"Entertainment & Arts","right to left",3,"2016-08-03 07:36:15"
5037,261,4569a65a-f017-4a0b-b460-47c055243be1,"Entertainment & Arts","right to left",4,"2016-08-03 07:36:16"
5038,261,4569a65a-f017-4a0b-b460-47c055243be1,"Entertainment & Arts","right to left",5,"2016-08-03 07:36:17"
5039,261,4569a65a-f017-4a0b-b460-47c055243be1,"Entertainment & Arts","right to left",6,"2016-08-03 07:36:27"
5040,261,4569a65a-f017-4a0b-b460-47c055243be1,"Education & Family","left to right",0,"2016-08-03 07:36:40"
5041,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,"Top Stories","right to left",1,"2016-08-07 18:03:27"
5042,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,"Top Stories","left to right",0,"2016-08-07 18:03:28"
5043,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,"Top Stories","right to left",1,"2016-08-07 18:03:47"
5044,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,"Top Stories","right to left",2,"2016-08-07 18:03:48"
5045,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,"Top Stories","right to left",3,"2016-08-07 18:03:51"
5046,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,"Top Stories","right to left",4,"2016-08-07 18:03:52"
5047,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,"Top Stories","right to left",5,"2016-08-07 18:03:55"
5048,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,"Top Stories","right to left",6,"2016-08-07 18:03:58"
5049,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,World,"left to right",0,"2016-08-07 18:04:02"
5050,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,World,"right to left",1,"2016-08-07 18:04:02"
5051,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,World,"right to left",2,"2016-08-07 18:04:03"
5052,259,0e81172b-0532-4f3c-a57a-e2cf20ce109f,World,"right to left",3,"2016-08-07 18:04:03"
5053,259,a940d091-43b2-4e8a-b4b7-d8e9dc4c2590,"Top Stories","right to left",1,"2016-08-09 10:43:02"
5054,259,a940d091-43b2-4e8a-b4b7-d8e9dc4c2590,"Top Stories","right to left",2,"2016-08-09 10:43:02"
5055,259,a940d091-43b2-4e8a-b4b7-d8e9dc4c2590,"Top Stories","right to left",3,"2016-08-09 10:43:03"
5056,259,a940d091-43b2-4e8a-b4b7-d8e9dc4c2590,"Top Stories","right to left",4,"2016-08-09 10:43:04"
5057,259,a940d091-43b2-4e8a-b4b7-d8e9dc4c2590,"Top Stories","right to left",5,"2016-08-09 10:43:05"
5058,259,a940d091-43b2-4e8a-b4b7-d8e9dc4c2590,"Top Stories","right to left",6,"2016-08-09 10:43:07"
5059,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Top Stories","right to left",1,"2016-08-10 04:25:22"
5060,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Top Stories","right to left",2,"2016-08-10 04:25:24"
5061,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Top Stories","right to left",3,"2016-08-10 04:25:25"
5062,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Top Stories","right to left",4,"2016-08-10 04:25:25"
5063,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Top Stories","right to left",5,"2016-08-10 04:25:26"
5064,263,6503f027-bc72-4475-9cd1-836db758bf8c,Business,"left to right",0,"2016-08-10 04:25:27"
5065,263,6503f027-bc72-4475-9cd1-836db758bf8c,Technology,"right to left",1,"2016-08-10 04:25:34"
5066,263,6503f027-bc72-4475-9cd1-836db758bf8c,Technology,"right to left",2,"2016-08-10 04:25:35"
5067,263,6503f027-bc72-4475-9cd1-836db758bf8c,Technology,"right to left",3,"2016-08-10 04:25:37"
5068,263,6503f027-bc72-4475-9cd1-836db758bf8c,Technology,"right to left",4,"2016-08-10 04:25:38"
5069,263,6503f027-bc72-4475-9cd1-836db758bf8c,Technology,"right to left",5,"2016-08-10 04:25:38"
5070,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Science & Environment","left to right",0,"2016-08-10 04:25:41"
5071,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Science & Environment","right to left",1,"2016-08-10 04:25:41"
5072,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Science & Environment","right to left",2,"2016-08-10 04:25:42"
5073,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Science & Environment","right to left",3,"2016-08-10 04:25:42"
5074,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Science & Environment","right to left",4,"2016-08-10 04:25:44"
5075,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Science & Environment","right to left",5,"2016-08-10 04:25:45"
5076,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Science & Environment","right to left",6,"2016-08-10 04:25:46"
5077,263,6503f027-bc72-4475-9cd1-836db758bf8c,Health,"left to right",0,"2016-08-10 04:25:48"
5078,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Entertainment & Arts","right to left",1,"2016-08-10 04:25:57"
5079,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Entertainment & Arts","right to left",2,"2016-08-10 04:25:58"
5080,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Entertainment & Arts","right to left",3,"2016-08-10 04:26:00"
5081,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Entertainment & Arts","right to left",4,"2016-08-10 04:26:01"
5082,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Entertainment & Arts","right to left",5,"2016-08-10 04:26:02"
5083,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Entertainment & Arts","right to left",6,"2016-08-10 04:26:03"
5084,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Education & Family","left to right",0,"2016-08-10 04:26:05"
5085,263,6503f027-bc72-4475-9cd1-836db758bf8c,"Entertainment & Arts","right to left",6,"2016-08-10 04:26:07"
5086,263,6503f027-bc72-4475-9cd1-836db758bf8c,Health,"left to right",0,"2016-08-10 04:26:09"
5087,263,6503f027-bc72-4475-9cd1-836db758bf8c,Technology,"right to left",1,"2016-08-10 04:26:10"
5088,263,6503f027-bc72-4475-9cd1-836db758bf8c,Technology,"right to left",2,"2016-08-10 04:26:10"
5089,263,6503f027-bc72-4475-9cd1-836db758bf8c,Technology,"right to left",3,"2016-08-10 04:26:11"
